Name	Score	0.95 MoE	p-value	FDR
Y10812_at	-0.028947938815168862		0.40216019077009396	0.8434106251834459
X80343_at	-0.028959130537297373		0.40211810913171553	0.8434106251834459
HG1034-HT1034_f_at	-0.0291406321658182		0.401697292747931	0.8434106251834459
U88871_at	-0.02926729563343399		0.4013325852153177	0.843236074270557
X82634_at	-0.029367667010477848		0.4011502314490111	0.8431014150943396
L13258_at	-0.029509550252912645		0.40084163276756907	0.8427012680625184
L36922_at	-0.029997910371868282		0.39976153738252207	0.8406784660766962
U14910_at	-0.03001837667447297		0.399691401318558	0.8406784660766962
S81914_at	-0.030299254849340772		0.3990601767428812	0.8396989374262102
X13916_at	-0.03037685598430604		0.39896198625333146	0.8396989374262102
S69231_s_at	-0.030558657716504723		0.398611305933511	0.8392498523331364
X52282_s_at	-0.03065299988284213		0.3983167344648618	0.8388774002954209
Z75330_at	-0.030707596007791237		0.3982045167625193	0.8388774002954209
U94585_at	-0.03076722659499728		0.3980782718473839	0.8388708247117943
L38935_at	-0.030772482525384413		0.3980642446345911	0.8388708247117943
L27080_at	-0.030783446337372265		0.3980361902090055	0.8388708247117943
U28386_at	-0.03080810862412705		0.39793799971945576	0.8388708247117943
U63090_at	-0.031092932222903363		0.3974330200589143	0.8385025155371412
S81243_s_at	-0.031149777233746765		0.3972366390798148	0.8383362936648904
U40846_s_at	-0.031156775434737976		0.397222611867022	0.8383362936648904
X87904_at	-0.03119767439840965		0.3971384485902651	0.8383362936648904
X75962_at	-0.03134626279923024		0.3968859587599944	0.8383362936648904
L33262_s_at	-0.03147975290083535		0.3966615233553093	0.8381149970361589
U86070_at	-0.03153326198834426		0.3965773600785524	0.8381149970361589
M16276_at	-0.03153603244958578		0.3965773600785524	0.8381149970361589
AFFX-BioB-3_at	-0.03156545502306645		0.39652125122738113	0.8381149970361589
X76342_at	-0.03157420279357006		0.39652125122738113	0.8381149970361589
HG3627-HT3836_at	-0.03173799837525783		0.3960443259924253	0.8380528346690412
U32331_at	-0.03175032652567827		0.39601627156683966	0.8380528346690412
S81294_at	-0.03181519707638502		0.3958900266517043	0.8380528346690412
D16611_s_at	-0.03193098240515409		0.3955954551830551	0.8378490790255496
L25119_at	-0.031939240554802184		0.3955533735446767	0.8378490790255496
D87969_at	-0.032000255671806026		0.3954131014167485	0.8378490790255496
V00532_rna1_f_at	-0.032035106653226675		0.3952728292888203	0.8378490790255496
M14200_rna1_at	-0.0320788959172557		0.3951185299480993	0.8378346222486616
HG2309-HT2405_at	-0.03211234503199343		0.3950343666713424	0.8378346222486616
Y08991_at	-0.03217638427369388		0.39485201290503574	0.8377678571428572
X54925_at	-0.03222637740448464		0.3947257679899004	0.8377493301577851
X82434_at	-0.03234357212804566		0.39444522373404406	0.8374032162001191
D90064_at	-0.03234384406268085		0.39444522373404406	0.8374032162001191
M34353_s_at	-0.03241633780988613		0.3942348155421518	0.8374032162001191
U95006_at	-0.03246913849194449		0.3940945434142236	0.8374032162001191
Z48519_s_at	-0.03275940104314066		0.39336512834899706	0.8361061419200954
M16474_s_at	-0.03326137733518257		0.3921167064104362	0.8337011631374888
U58331_at	-0.0333557354534545		0.39199046149530087	0.83368138424821
M27436_s_at	-0.033384787769533755		0.39196240706971525	0.83368138424821
M62397_at	-0.033445457151622004		0.3917800533034086	0.83368138424821
U38291_rna1_at	-0.03346951819258258		0.3916958900266517	0.83368138424821
D38524_at	-0.033628664445037086		0.3914574274091738	0.833542413381123
U07794_cds2_at	-0.03364169816235385		0.39144340019638096	0.833542413381123
D29675_s_at	-0.03381325809850328		0.3910225838125964	0.8331141661685595
HG2036-HT2090_at	-0.03393436423954245		0.3906999579183616	0.8326756352765321
U09825_at	-0.034185407388652986		0.390054706129892	0.831549043062201
S75463_at	-0.03427165248882536		0.38981624351241406	0.8312892611426861
U20391_rna6_at	-0.03433487237714347		0.3896899985972787	0.8312687013764213
X54673_at	-0.03456103944417022		0.38904474680880907	0.8301406764441783
M27396_s_at	-0.034617249925838756		0.38894655631925934	0.8301406764441783
M31606_at	-0.03469072408413634		0.38876420255295274	0.8300389338125188
L24783_at	-0.03470062045526133		0.38875017534015993	0.8300389338125188
M95740_at	-0.034732809871086186		0.388666012063403	0.8300389338125188
U77718_at	-0.03477994718539485		0.38853976714826766	0.8300389338125188
M61156_at	-0.03498722276667112		0.38799270584934775	0.8293853073463269
Z48511_at	-0.03503385398804535		0.3878804881470052	0.8293853073463269
HG3989-HT4259_at	-0.0351174563235507		0.38775424323186986	0.8293729372937294
X16699_at	-0.03519773490632043		0.38761397110394163	0.8293217286914766
L13434_at	-0.035202770667497246		0.3875999438911488	0.8293217286914766
J04040_at	-0.03520800015043322		0.3875999438911488	0.8293217286914766
X66397_at	-0.035436578048887515		0.38706690980502173	0.8288975668368879
U24389_s_at	-0.03548991046305648		0.38685650161312946	0.8286959134615385
U57317_at	-0.03552355771869675		0.3867863655491654	0.8286959134615385
J05556_at	-0.03560133427672234		0.38663206620844437	0.8286959134615385
S68134_s_at	-0.03562090647329734		0.3865619301444803	0.8286959134615385
Y00318_at	-0.035713738273084474		0.38636554916538085	0.8286401925391096
X86163_at	-0.035805580493950995		0.3861551409734886	0.8284381582907012
D31628_s_at	-0.03595358418156291		0.385734324589704	0.8277844671884407
HG2157-HT2227_at	-0.03603096779902135		0.38560807967456867	0.8277627220716652
U67988_at	-0.03616655308148996		0.3853415626315051	0.8274397590361445
M91669_s_at	-0.036307528002560534		0.38503296395006315	0.8270262127146731
U15552_at	-0.03638052924853542		0.3847945013325852	0.8267631103074141
U90550_at	-0.03646052984898668		0.3845981203534858	0.8265902924329214
U23070_at	-0.036769112934910635		0.38389675971384485	0.8253317249698432
X53065_f_at	-0.03689292048403473		0.3836162154579885	0.8249773755656109
M54914_s_at	-0.03689857192581301		0.38360218824519565	0.8249773755656109
X91247_at	-0.036902772222927524		0.38360218824519565	0.8249773755656109
X04297_at	-0.03691869348599893		0.3835460793940244	0.8249773755656109
S69265_s_at	-0.03712319545553673		0.3830831813718614	0.8248263364542435
AJ001487_at	-0.03712815375326057		0.3830691541590686	0.8248263364542435
M65066_at	-0.03715298300208882		0.3829990180951045	0.8248263364542435
L20814_at	-0.03719308602246778		0.3829148548183476	0.8248263364542435
L36033_at	-0.0372093610765282		0.38285874596717634	0.8248263364542435
X76029_at	-0.037335633171886484		0.38257820171131995	0.8248263364542435
HG2730-HT2827_s_at	-0.03743894598310747		0.38233973909384206	0.8247201210287444
S82198_at	-0.037831429976981794		0.3813718614111376	0.8228813559322034
L18972_at	-0.03784313637899413		0.38131575255996636	0.8228813559322034
M95623_cds1_at	-0.0379729363081904		0.3810492355169028	0.8226832222895215
AC000063_s_at	-0.037994038814929736		0.38099312666573154	0.8226832222895215
M29610_at	-0.038261540887606534		0.38044606536681164	0.821878787878788
D87440_at	-0.03835571855125354		0.38023565717491936	0.8216732343134283
D63484_at	-0.03843889580878725		0.3800392761958199	0.821497877501516
U79271_at	-0.038645287083034954		0.37961845981203535	0.8208371246587807
D13636_at	-0.03866898621961861		0.3795904053864497	0.8208371246587807
S81893_at	-0.038701623309076776		0.3795623509608641	0.8208371246587807
X14474_at	-0.038773077573587514		0.3794220788329359	0.8208371246587807
AF012270_at	-0.038816549573322014		0.37933791555617896	0.8208371246587807
U05291_at	-0.03888854776117785		0.3791976434282508	0.8208371246587807
M22760_at	-0.039002964053901724		0.37884696310843036	0.8206624126405347
M21984_at	-0.03911947803010516		0.37859447327815965	0.8203647416413374
AF006087_at	-0.03922958981963553		0.378412119511853	0.8202189115232594
X15306_rna1_at	-0.03924529813541582		0.3783560106606817	0.8202189115232594
D10995_at	-0.03925126684520687		0.37831392902230326	0.8202189115232594
K02215_at	-0.03940109204960981		0.3779632487024828	0.8199939135727329
D26535_s_at	-0.039503015090799266		0.37775284051059055	0.8197869101978691
M60092_at	-0.039607572121266366		0.37751437789311265	0.8195188794153472
D83703_at	-0.03977703040836927		0.37713564314770653	0.8189460858970453
X61100_rna1_at	-0.0400167468970111		0.3766306634871651	0.8180987202925046
M89470_s_at	-0.04008255661133065		0.3765184457848226	0.8180987202925046
U19878_at	-0.04010500306550292		0.37650441857202976	0.8180987202925046
M17183_s_at	-0.040126383800340705		0.37643428250806565	0.8180987202925046
U60062_at	-0.040127765421470354		0.37643428250806565	0.8180987202925046
U17033_at	-0.04023290926798571		0.376097629401038	0.8180987202925046
M59830_at	-0.040235560910093504		0.3760836021882452	0.8180987202925046
L32179_at	-0.04027617982523616		0.37597138448590267	0.8180987202925046
J02960_cds1_s_at	-0.040318255065441344		0.37585916678356013	0.8180987202925046
U09716_s_at	-0.04032066043863898		0.37585916678356013	0.8180987202925046
L29218_at	-0.040339768099553426		0.37581708514518164	0.8180987202925046
Y11897_at	-0.04057569562943251		0.37536821433581147	0.8180984408437787
M33653_at	-0.040689207053502104		0.37511572450554076	0.8177981651376147
X76383_at	-0.040695381127095226		0.37511572450554076	0.8177981651376147
U01147_at	-0.04089371568432601		0.3746528264833778	0.8172888616891065
X54150_at	-0.04104296846274265		0.37428811895076447	0.8167431894704622
Y07867_at	-0.04105307148893743		0.37427409173797166	0.8167431894704622
X63563_at	-0.04108198236799102		0.37420395567400755	0.8167431894704622
HG721-HT4828_s_at	-0.04123219859236809		0.3739234114181512	0.8166973039215687
L76528_s_at	-0.04140402369323711		0.3735867583111236	0.8162120747778119
Z11933_at	-0.04154317867143044		0.3732080235657175	0.8156345800122623
U66075_at	-0.04170413914952438		0.37287137045868984	0.8151487273842379
U03644_at	-0.04175838362620781		0.3728012343947258	0.8151487273842379
Z14000_at	-0.04180472314526499		0.37264693505400476	0.8151487273842379
L34820_at	-0.041846504712666356		0.372548744564455	0.8151487273842379
U43672_at	-0.04189372244539906		0.37247860850049097	0.8151487273842379
U83192_at	-0.041932746974911124		0.3724365268621125	0.8151487273842379
AFFX-HUMGAPDH/M33197_M_at	-0.0421738054429951		0.3719876560527423	0.8147158218125959
AC000061_cds2_at	-0.04232202096665948		0.3716650301585075	0.8142593730792871
U66581_at	-0.042381584898572335		0.3715247580305793	0.8142022748232401
L38928_at	-0.042464299717847064		0.37138448590265116	0.8141451414514145
D31784_at	-0.042616899996689654		0.37100575115724505	0.8135650569055676
D14689_at	-0.042718039499346556		0.37082339739093845	0.8134153846153847
AC002045_xpt1_at	-0.04272841612154338		0.37079534296535277	0.8134153846153847
M14338_at	-0.042743810950033524		0.3707392341141815	0.8134153846153847
X83928_at	-0.042980982518118035		0.3703324449431898	0.8130890052356021
U68019_at	-0.043000741969331374		0.37029036330481135	0.8130890052356021
M11119_at	-0.04311519924195733		0.3700378734745406	0.8129429892141756
U15590_at	-0.04329612771276388		0.36970122036751296	0.8124537607891492
X76770_at	-0.04330646033554469		0.3696451115163417	0.8124537607891492
HG25930-HT26386_at	-0.04334225079206911		0.3695890026651704	0.8124537607891492
HG2724-HT2820_at	-0.043442409504739585		0.36939262168607095	0.8124537607891492
D43642_at	-0.04399545793284586		0.3684107167905737	0.8106172839506173
X59766_at	-0.044073495565383966		0.36820030859868147	0.8104044458166101
U88667_at	-0.044122312461094514		0.36810211810913174	0.8104044458166101
X66534_at	-0.044130353597551006		0.36808809089633887	0.8104044458166101
U27193_at	-0.044223656378090566		0.3678636554916538	0.8104044458166101
L42025_rna1_at	-0.04428880090239728		0.3677233833637256	0.810355486862442
M37190_at	-0.04433041201737873		0.3676672745125544	0.810355486862442
X02874_at	-0.04437867384829778		0.3676392200869687	0.810355486862442
AF000573_rna1_at	-0.044509373512239506		0.36730256697994107	0.8101794554455445
U50361_s_at	-0.04463646955466908		0.3670641043624632	0.8099040544722995
X66610_at	-0.044770513783100985		0.36681161453219246	0.8095975232198143
X98225_at	-0.044876407403930854		0.36647496142516484	0.8091049860637969
M29581_at	-0.04525008554981296		0.3658016552111096	0.8078686493184635
U82310_at	-0.04545989635679571		0.36539486604011784	0.8072203284784629
J04152_rna1_s_at	-0.045601127400168855		0.36514237620984713	0.8069125852448854
X98330_at	-0.045907200024237885		0.3644410155702062	0.8056124031007752
U73379_at	-0.04595597890266498		0.36431477065507084	0.8055831265508685
U49928_at	-0.0460513661534285		0.364146444101557	0.8054607508532423
Y10615_at	-0.04605639963100127		0.364146444101557	0.8054607508532423
D16583_at	-0.046229980598320584		0.36380979099452937	0.8052157714995343
M57732_at	-0.04629911950430986		0.363683546079394	0.8051863354037266
L10123_at	-0.046429508320636734		0.3633889746107448	0.8047840944392668
U37139_at	-0.046511572666333406		0.36324870248281665	0.8047234307022996
U33448_s_at	-0.046511600400130096		0.36324870248281665	0.8047234307022996
M30269_at	-0.04660911687326512		0.3630523215037172	0.8047234307022996
X78932_at	-0.04664469586291392		0.3629681582269603	0.8047234307022996
X96754_at	-0.04671950097849007		0.36278580446065367	0.8046981953951462
AB000450_at	-0.04679367299446557		0.3625753962687614	0.8044817927170868
U01828_at	-0.04681538803800834		0.3625473418431758	0.8044817927170868
L25081_at	-0.04682165335187196		0.3625473418431758	0.8044817927170868
D17461_at	-0.04723566622639953		0.36159349137326413	0.8030529595015576
X77744_at	-0.04748724748172439		0.3609482395847945	0.8018697413524462
HG1116-HT1116_at	-0.0475103457214412		0.3608781035208304	0.8018697413524462
U39318_at	-0.04752451331208365		0.3608640763080376	0.8018697413524462
U96131_at	-0.04768130513909203		0.36066769532893816	0.8018697413524462
X07948_at	-0.0477942276713531		0.36037312386028897	0.8015912636505461
U51095_at	-0.04785505059818946		0.36027493337073924	0.8015912636505461
M14113_at	-0.04785616408186084		0.36027493337073924	0.8015912636505461
HG3945-HT4215_at	-0.047863462351465866		0.3602609061579464	0.8015912636505461
U95020_at	-0.048255202277465103		0.3593491373264132	0.800312402374258
M59916_at	-0.04852952033159837		0.35870388553794363	0.7991250000000001
U90907_at	-0.04856687453704704		0.3585916678356011	0.799124726477024
U59752_at	-0.04884150682337551		0.3579884976855099	0.7980300187617261
M26004_s_at	-0.04885583530547256		0.35794641604713145	0.7980300187617261
L32164_at	-0.04930959242403617		0.3567400757469491	0.7957446808510639
U00943_at	-0.049316848624338466		0.35672604853415624	0.7957446808510639
X65293_at	-0.04961788225692076		0.35603871510730817	0.7946775203506575
U67191_at	-0.049936362095652206		0.3552952728292888	0.7932665205136235
U14575_at	-0.04997785427854363		0.35521110955253193	0.7932665205136235
L05779_at	-0.050122184961629145		0.35501472857343247	0.7931369476653087
U10492_at	-0.050135487724736166		0.35501472857343247	0.7931369476653087
D79205_at	-0.050397403732357175		0.3543273951465844	0.7920978363123237
U32581_at	-0.050480728682944925		0.3542151774442418	0.792095357590966
X02158_rna1_at	-0.05054639295962941		0.354046850890728	0.7919673674301851
X15393_rna1_at	-0.05075155350507423		0.35354187123018654	0.7910860012554928
X93920_at	-0.050771635664087704		0.3534857623790153	0.7910860012554928
U09848_at	-0.05077986160398977		0.3534857623790153	0.7910860012554928
L43576_at	-0.05078149831532678		0.3534717351662225	0.7910860012554928
D25328_at	-0.0507817350241258		0.3534717351662225	0.7910860012554928
J03068_at	-0.050837108626522624		0.35334549025108714	0.7910860012554928
M31932_at	-0.050889503558538746		0.35314910927198767	0.7910860012554928
J04101_at	-0.051030081645492546		0.35281245616496004	0.7910860012554928
X62691_at	-0.051192270526488635		0.3524337214195539	0.790591567023285
M28826_at	-0.05129930987482315		0.35222331322766165	0.7903682719546742
M94151_at	-0.051590914567675825		0.3516481975031561	0.7893261964735516
M95712_at	-0.05161756722358099		0.3515500070136064	0.7893261964735516
Z49825_s_at	-0.05169776603882051		0.35142376209847104	0.7893194706994329
X82456_at	-0.0517064662554366		0.35136765324729974	0.7893194706994329
U62437_at	-0.05187366814591432		0.3510590545658578	0.7889974779319042
J03934_s_at	-0.05189064255809713		0.3510450273530649	0.7889974779319042
Z15108_at	-0.051893377899353214		0.3510450273530649	0.7889974779319042
AB003103_at	-0.05200956874094437		0.3506943470332445	0.7889239507731145
U18548_at	-0.05208885661682771		0.3505540749053163	0.7888573232323233
Z49205_at	-0.0520902775881701		0.3505540749053163	0.7888573232323233
Y13620_at	-0.052127887341269837		0.350497966054145	0.7888573232323233
X51466_at	-0.052156125544584604		0.35042782999018096	0.7888573232323233
U48436_s_at	-0.052282286258507144		0.35017534015991025	0.7888573232323233
U08198_rna1_at	-0.052391591696640226		0.3500210408191892	0.7888573232323233
D21089_at	-0.052948795510557166		0.3488287277317997	0.7864642631246047
L42621_at	-0.05299061801872059		0.34871651002945714	0.786459981018665
D49728_at	-0.053003072049932924		0.3487024828166643	0.786459981018665
M87770_at	-0.05319052202132868		0.3483377752840511	0.7861031972143084
D26561_cds1_at	-0.05333676559285668		0.3480712582409875	0.7857504749841672
HG732-HT732_at	-0.05340010655593818		0.3478889044746809	0.7855875831485588
X53587_at	-0.0534075792289818		0.34787487726188804	0.7855875831485588
J03824_at	-0.053423569561237366		0.3478187684107168	0.7855875831485588
HG4660-HT5073_at	-0.05343896222463643		0.34777668677233836	0.7855875831485588
U48707_at	-0.0534491619996514		0.3477346051339599	0.7855875831485588
U77413_at	-0.053601062291351545		0.3474400336653107	0.7855875831485588
Y00067_rna1_at	-0.053618894027209346		0.34739795202693224	0.7855875831485588
M28215_at	-0.05367713057182153		0.3473137887501753	0.7855875831485588
U27325_s_at	-0.05370979253818424		0.3472576798990041	0.7855875831485588
X93511_s_at	-0.053712068414233975		0.34724365268621127	0.7855875831485588
L19401_at	-0.05374833800596673		0.34718754383503997	0.7855875831485588
U60269_cds1_at	-0.05394794948910514		0.3467667274512554	0.7855875831485588
L76927_rna1_at	-0.05396721542294605		0.346724645812877	0.7855875831485588
U76764_s_at	-0.054002750545193226		0.34662645532332725	0.7855875831485588
D38522_at	-0.05400456991988558		0.34662645532332725	0.7855875831485588
U89336_cds6_at	-0.05401141043224146		0.34661242811053444	0.7855875831485588
X15940_at	-0.05401311843265841		0.34661242811053444	0.7855875831485588
U60206_s_at	-0.054071533536865356		0.3465282648337775	0.7855875831485588
J00301_at	-0.05411010335435247		0.34638799270584936	0.7855875831485588
X52599_at	-0.054113726233869265		0.34638799270584936	0.7855875831485588
V00571_rna1_at	-0.054147794765480754		0.34631785664188525	0.7855875831485588
U29463_s_at	-0.05428681269713062		0.345953149109272	0.7855875831485588
D16181_at	-0.05461317532576585		0.34525178846963106	0.7851036682615629
X16281_at	-0.05463368082395801		0.3451676251928742	0.7851036682615629
HG4322-HT4592_at	-0.05472426409006243		0.3448870809370178	0.7847749760612831
X60036_at	-0.05484823545001087		0.3446205638939543	0.7844189016602809
U82979_at	-0.05486061229230721		0.344564455042783	0.7844189016602809
M26679_at	-0.05490400119218948		0.344410155702062	0.7844189016602809
X95654_at	-0.054984404886274395		0.34422780193575536	0.7842761265580057
L10035_at	-0.05498759548363555		0.34422780193575536	0.7842761265580057
X86816_at	-0.05500383774152466		0.34419974751016974	0.7842761265580057
HG1595-HT4788_s_at	-0.05507054197214685		0.3440594753822416	0.7842761265580057
L39059_at	-0.055088401318306106		0.3440033665310703	0.7842761265580057
M98776_rna1_at	-0.05518772535320567		0.3438069855519708	0.7842761265580057
L76568_xpt3_f_at	-0.05524869000228277		0.34369476784962827	0.7842761265580057
S83513_s_at	-0.05527495643092934		0.34365268621124984	0.7842761265580057
U66617_at	-0.055308116721958005		0.34359657736007854	0.7842761265580057
U33317_rna1_at	-0.055500034125677285		0.3432458970402581	0.7842761265580057
L77566_at	-0.05613880946016045		0.34178706690980504	0.7812119268996474
U44755_at	-0.05620535536870009		0.3416187403562912	0.7810776138550353
Z48541_at	-0.056476268429690696		0.3410716790573713	0.7800769971126083
X13482_at	-0.05647969764983396		0.3410576518445785	0.7800769971126083
D28483_at	-0.05651626472964557		0.34097348856782156	0.7800769971126083
X66171_at	-0.05666096392829997		0.34065086267358674	0.7798651252408477
M55419_at	-0.056717808083722225		0.3405246177584514	0.7798265338901381
U62015_at	-0.056786880272186355		0.34041240005610884	0.7798200514138818
U34683_at	-0.05689715598379467		0.3402160190770094	0.779620700739312
M75106_at	-0.05702663839546468		0.3399915836723243	0.7793569131832797
D86965_at	-0.05704372834125906		0.33994950203394586	0.7793569131832797
L78267_at	-0.0571159224250975		0.3398372843316033	0.7793569131832797
M26880_at	-0.05713228037480142		0.3398092299060177	0.7793569131832797
HG1078-HT1078_at	-0.057231155803209165		0.33962687613971104	0.7793569131832797
M34715_at	-0.057318323194952066		0.33938841352223315	0.7792270531400967
X58528_s_at	-0.057339280061376265		0.33937438630944033	0.7792270531400967
X56681_s_at	-0.05739490365199298		0.3392481413943049	0.7792270531400967
X81372_at	-0.05754729879304848		0.33900967877682703	0.7791102514506769
Y00097_s_at	-0.05782486608561847		0.3383644269883574	0.7778781038374717
U22970_rna1_s_at	-0.05808122949283373		0.33783139290223035	0.7769032258064517
D87450_at	-0.05819219191955889		0.3376069574975452	0.7766376250403355
X03350_at	-0.05847048411829193		0.33675129751718336	0.7749193027759845
S73840_at	-0.05856454092001042		0.3364988076869126	0.7745883112689699
U34360_at	-0.058567098203418565		0.3364988076869126	0.7745883112689699
Z48510_at	-0.05858776719985207		0.33642867162294854	0.7745883112689699
D13645_at	-0.058614023862616244		0.33635853555898443	0.7745883112689699
U68536_at	-0.05867918625658056		0.3362883994950203	0.7745883112689699
HG1747-HT1764_s_at	-0.058976831964527604		0.33562912049375787	0.7738357050452781
X95525_at	-0.05899902944344797		0.33560106606817225	0.7738357050452781
U75370_at	-0.05901801192554725		0.33558703885537944	0.7738357050452781
X82153_at	-0.05906521598304616		0.3354888483658297	0.7738357050452781
M19267_s_at	-0.059069578839295686		0.3354748211530369	0.7738357050452781
U79300_at	-0.059135656648420215		0.33534857623790154	0.7738357050452781
L39064_rna1_at	-0.059303305072182316		0.3350119231308739	0.7738357050452781
HG4462-HT4731_at	-0.059326446972610754		0.33498386870528823	0.7738357050452781
U11870_rna1_at	-0.05957274994851436		0.3344227801935755	0.7730544747081711
U15173_at	-0.05959101147504728		0.33435264412961146	0.7730544747081711
L49380_at	-0.05960528409407242		0.3343245897040258	0.7730544747081711
D87937_at	-0.05962143938687329		0.33429653527844017	0.7730544747081711
X06268_at	-0.05990298177587699		0.33381961004348437	0.7726623376623377
D86982_at	-0.060015919890902686		0.3335530930004208	0.772296200064956
M11058_at	-0.060025429223311666		0.3335250385748352	0.772296200064956
X01715_at	-0.06014187003473667		0.33327254874456447	0.7721481962950927
L35475_at	-0.06023938997256928		0.3330901949782578	0.7719765929778933
U31501_at	-0.06032088727473347		0.33289381399915835	0.7717723577235772
L32606_at	-0.06032238923454108		0.33289381399915835	0.7717723577235772
U70321_at	-0.06032900561773054		0.33289381399915835	0.7717723577235772
U50360_s_at	-0.06059626625410769		0.33215037172113904	0.7708007812500001
Z47087_at	-0.06063246861145779		0.3320241268060036	0.7707587105177467
U59748_at	-0.06064211274506407		0.3319820451676252	0.7707587105177467
M19154_at	-0.060767744742025565		0.3317295553373545	0.7705767350928642
L03840_s_at	-0.060773073801104624		0.3317295553373545	0.7705767350928642
M74091_at	-0.06079205004219154		0.331687473698976	0.7705767350928642
U80017_rna3_at	-0.06089120481242404		0.3314209566559125	0.7705767350928642
L12711_s_at	-0.060893772303788084		0.3314209566559125	0.7705767350928642
X73358_s_at	-0.060923390008082806		0.3313648478047412	0.7705767350928642
U58046_s_at	-0.06095978297845675		0.3312806845279843	0.7705767350928642
S48983_at	-0.06124903545595954		0.33071959601627154	0.7699869366427171
X78686_at	-0.06143475939701685		0.3303829429092439	0.7694544266579549
U37673_at	-0.06149694282478141		0.33022864356852294	0.7693464052287582
X13451_s_at	-0.061551478457689726		0.3301304530789732	0.7693464052287582
M73047_at	-0.0616168724338306		0.3300322625894235	0.7693464052287582
L13720_at	-0.061660920570207764		0.3298919904614953	0.7693163231926726
U18422_at	-0.06190010789768058		0.3295553373544677	0.768782722513089
U22029_f_at	-0.062315673634841834		0.32868565016131296	0.7670049099836334
L04490_at	-0.062417841509417496		0.3284191331182494	0.766633922724296
X58822_rna1_s_at	-0.062423068867259145		0.3284051059054566	0.766633922724296
M84711_at	-0.06243424404965968		0.32839107869266376	0.766633922724296
L24470_at	-0.062446612389522684		0.32832094262869965	0.766633922724296
X12433_at	-0.06278803023771286		0.32760555477626596	0.7657377049180328
D86519_at	-0.06279607378384185		0.32760555477626596	0.7657377049180328
X85740_at	-0.06282103906983041		0.32756347313788753	0.7657377049180328
HG3412-HT3593_s_at	-0.062954611688754		0.3273390377332024	0.7657377049180328
S49592_s_at	-0.06307249323301649		0.32712862954131017	0.7656270518713068
L04656_at	-0.06307625208050781		0.3271146023285173	0.7656270518713068
D42085_at	-0.06316853985650812		0.3270164118389676	0.7656270518713068
X95808_s_at	-0.06337362018209007		0.32666573151914713	0.7652974038777522
L78132_at	-0.06342318978619764		0.3265535138168046	0.7652859960552268
U94586_at	-0.06355142969566709		0.326371160050498	0.7651101611312069
U51561_at	-0.0636897495383407		0.32604853415626317	0.7646052631578948
L42450_at	-0.0638142374740785		0.325753962687614	0.7641658440276407
AFFX-DapX-5_at	-0.06384629322202376		0.3256978538364427	0.7641658440276407
M86917_at	-0.06385633085361052		0.3256978538364427	0.7641658440276407
D14874_at	-0.06405833660449546		0.32520690138869407	0.7636363636363637
D63876_at	-0.06406423794799303		0.32517884696310845	0.7636363636363637
M16279_at	-0.06416800575860783		0.3250105204095946	0.7636363636363637
M81883_at	-0.06422694662447423		0.3248421938560808	0.7635344543356413
HG3638-HT3849_s_at	-0.06429373837826426		0.324673867302567	0.7633905013192612
X05246_at	-0.06433453521782485		0.3245335951746388	0.763312438139228
L40636_at	-0.06448899569224437		0.32428110534436805	0.7629702970297029
X80822_at	-0.0646057117404355		0.3240005610885117	0.7625619016176957
M86826_at	-0.06467104785359006		0.3238462617477907	0.762450462351387
Y10262_s_at	-0.06470889024457656		0.32379015289661944	0.762450462351387
M96132_at	-0.0647945232835496		0.3236639079814841	0.762450462351387
L29306_s_at	-0.06496061767366315		0.3232992004488708	0.7619173553719008
AJ001421_at	-0.06508089290151492		0.3231168466825642	0.761739417989418
L37360_s_at	-0.06530780907646257		0.3226820030859868	0.7609659278862058
L77864_at	-0.0655208564038946		0.322205077851031	0.7600926538716082
D83174_s_at	-0.065540365165079		0.32217702342544535	0.7600926538716082
U20734_s_at	-0.06567332892198782		0.32195258802076027	0.76
K03430_at	-0.06607891980527612		0.32108290082760554	0.758198078834051
D50913_at	-0.0661873459255002		0.3208865198485061	0.7579854208084824
M58583_at	-0.06624019049462711		0.32077430214616354	0.7579714948624461
L04270_at	-0.06632182104680101		0.32062000280544256	0.7578580901856764
X73460_at	-0.066325730915795		0.32060597559264975	0.7578580901856764
U67171_at	-0.06644841338610215		0.320199186421658	0.7573656270736563
M14676_at	-0.06646469774431481		0.3201571047832796	0.7573656270736563
X99141_at	-0.0665117680355029		0.32004488708093703	0.7573656270736563
M62424_at	-0.06702652460741362		0.3189367372703044	0.7551311856526072
D82343_at	-0.06704924996311867		0.3188525739935475	0.7551311856526072
J04093_s_at	-0.06713474707079871		0.3187123018656193	0.7551013625789298
M64082_at	-0.0675249825224936		0.3179408051620143	0.7535239361702127
J03634_at	-0.06756414912911218		0.3178426146724646	0.7535239361702127
Z80345_rna1_s_at	-0.06756572637219109		0.31782858745967174	0.7535239361702127
U41371_at	-0.06760965627388546		0.3177444241829149	0.7535239361702127
U42412_at	-0.06763439014433043		0.3177163697573292	0.7535239361702127
D82060_at	-0.0676802946242291		0.31763220648057233	0.7535239361702127
Z70222_at	-0.06784693994880338		0.31742179828868006	0.7535239361702127
HG721-HT4827_s_at	-0.06791747282140588		0.31728152616075184	0.7535239361702127
L47726_at	-0.06794111226772273		0.31719736288399497	0.7535239361702127
HG881-HT881_at	-0.0681039762898647		0.31687473698976015	0.7532510836945648
U95090_at	-0.0682523562627464		0.3165380838827325	0.7527018012008005
